type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km,dist_eiffel_tower_km,dist_louvre_museum_km,dist_notre_dame_cathedral_km,dist_arc_de_triomphe_km,dist_sacré_cœur_km,dist_musée_dorsay_km,dist_centre_pompidou_km,dist_luxembourg_gardens_km,dist_sainte_chapelle_km,dist_panthéon_km,dist_nearest_top_poi_km,dist_avg_top_pois_km,n_top_pois_within_1km,n_top_pois_within_2km,n_top_pois_within_3km,nearest_poi_band,lat_api,lon_api,n_geoapify_pois_total,n_geoapify_tourism,n_geoapify_attractions,n_geoapify_sights,n_geoapify_heritage,geoapify_tourism_density_score,geoapify_limit_hit
weekend,559.46500139808,279.73250069904,Entire home/apt,1,5.0,False,9.0,95.0,2.35181,48.86725,1.1895889620124065,4.306241438686327,1.2756360222299858,1.5906764169475005,4.218426762983521,2.254590002604882,2.0126211544600556,0.7399963781250971,2.573157040346918,1.4086891453563197,2.378935344919778,0.7399963781250971,2.2758969706660386,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,948.8302730916208,474.4151365458104,Entire home/apt,2,6.0,False,10.0,95.0,2.35011,48.8669,1.1648511675162567,4.176306057421303,1.1524559251545548,1.5456858270502327,4.103125225383994,2.2605554611284484,1.8831478594459068,0.717016570988458,2.487983820542186,1.332260397385769,2.321292254610608,0.717016570988458,2.1979829399111463,1,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,571.1156678161991,285.55783390809955,Entire home/apt,1,5.0,False,9.0,90.0,2.35279,48.86813,1.285412567295168,4.399064814457583,1.3912876040894606,1.6956110343740904,4.273480374915722,2.1830994798984964,2.1183624288847063,0.8384093282137961,2.6920571451445086,1.5259136235525792,2.488587619465641,0.8384093282137961,2.3605873452996584,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,527.0761487557088,263.5380743778544,Entire home/apt,1,5.0,False,9.0,93.0,2.35122,48.86638,1.0966039227128457,4.242990237382537,1.1856205922762535,1.490918640408261,4.193918323067824,2.33621092597262,1.935656904845327,0.6466922926994237,2.4672323185746285,1.3029533659037693,2.276179922395737,0.6466922926994237,2.2078373523526382,1,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,546.649268338149,273.3246341690745,Entire home/apt,1,4.0,False,9.0,91.0,2.33177,48.87529,2.588202129390525,3.310429805737797,1.6881974663090138,2.8110370073622017,2.694236620593779,1.5152890808636237,1.7417177372720647,2.2138602676255066,3.2589595660167143,2.414123799405404,3.398039971580645,1.5152890808636237,2.504589132276675,0,3,7,1-2 km,48.88,2.33,20,8,4,4,15,31,1.0
weekend,434.3368440674807,217.16842203374037,Entire home/apt,1,2.0,False,10.0,100.0,2.36291,48.86257,1.0005737681549658,5.025938454799976,1.8644145850056737,1.4276878708672505,5.121718129506798,3.049290968407818,2.6715280319543946,0.8135152187454671,2.617562812364695,1.5337398584935185,2.200908884557746,0.8135152187454671,2.6326304814703336,1,4,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekend,277.9849007363221,138.99245036816106,Entire home/apt,1,2.0,True,10.0,93.0,2.34484,48.85072,0.8711148935758506,3.780745319268015,1.2196337416655347,0.4487113061714022,4.458569671130637,4.002817190654264,1.6868967208954824,1.2234722135803304,0.7517500317180569,0.5205239112528518,0.5097179553117427,0.4487113061714022,1.8602838061648321,4,7,7,0-0.5 km,48.85,2.34,20,14,12,3,8,38,1.0
weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,10.0,93.0,2.3458900000000003,48.87187,1.7739416594400736,4.046473933016191,1.3921658661813525,2.11865362464155,3.7280989802587943,1.6615942626305928,1.9320994121492105,1.335461559498578,2.9243126035279348,1.832537252998911,2.8543851105853575,1.335461559498578,2.3825782605488475,0,5,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,10.0,94.0,2.34468,48.87152,1.764402007099403,3.9498595555030778,1.3200741828328966,2.094433608612795,3.6422686862936007,1.6918888229349422,1.8411588849204812,1.3330291837106687,2.8681410255674247,1.792615055965147,2.8171111316480624,1.3200741828328966,2.3350580137989096,0,5,8,1-2 km,48.87,2.34,20,7,2,5,16,30,1.0
weekend,212.04212880976792,106.02106440488396,Private room,1,2.0,False,10.0,91.0,2.34426,48.8717,1.7937398744813342,3.9288103579297116,1.326923548598166,2.1198809900840545,3.6102701290219095,1.670079593830812,1.8333639022226442,1.3640799027337627,2.882126393894763,1.8132854575068742,2.838326471239605,1.326923548598166,2.33871467470623,0,5,8,1-2 km,48.87,2.34,20,7,2,5,16,30,1.0
weekend,590.4557740702768,295.2278870351384,Entire home/apt,2,4.0,True,9.0,94.0,2.36585,48.86462,1.313472807900209,5.265095746527854,2.114320922549411,1.7409861542210032,5.2816758938343495,2.9658103668536353,2.9168075964511844,1.0940060395725122,2.9306590825271366,1.8378169495261367,2.510824747575412,1.0940060395725122,2.8658003499638633,0,3,8,1-2 km,48.86,2.37,20,16,8,9,13,47,1.0
weekend,393.79252493242615,196.89626246621307,Private room,1,4.0,False,8.0,87.0,2.30765,48.8733,3.794671327328564,1.9157799417681571,2.606413125943323,3.8271548389167562,0.9268327000290915,2.990024779970819,2.0269235439031905,3.551451811305055,3.7085890651066524,3.380249165498868,4.117208828471907,0.9268327000290915,2.9050627800913817,1,2,5,0.5-1 km,48.87,2.31,20,9,3,7,13,33,1.0
weekend,405.4431913505453,202.72159567527265,Private room,1,2.0,False,10.0,88.0,2.321,48.869,2.70777112225185,2.268683625128751,1.5319450853759025,2.763127442624368,1.9750875594663646,2.5466785610879743,1.0813455463532649,2.4659642051695103,2.798588383818148,2.317155089056955,3.1261146823613135,1.0813455463532649,2.2874690180442556,0,3,9,1-2 km,48.87,2.32,20,16,8,11,8,46,1.0
weekend,287.3054338708174,143.6527169354087,Entire home/apt,0,2.0,False,9.0,92.0,2.34838,48.86795,1.3052907555668445,4.081904315177455,1.1356745028232476,1.6660788987522623,3.9579992295181934,2.1203588641432427,1.822011698165722,0.8637312933699867,2.5530553098430797,1.4172317396677159,2.424749447923632,0.8637312933699867,2.2042795299384537,1,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,254.6835679000839,127.34178395004194,Entire home/apt,0,2.0,False,10.0,94.0,2.36512,48.86234,1.1115997144544894,5.184730120217913,2.0224498986935036,1.5226407597116185,5.284753862426772,3.151273876023825,2.829862656124641,0.9647386755986983,2.71912484697545,1.6619417302768307,2.275475426984273,0.9647386755986983,2.7616991853033523,1,3,7,0.5-1 km,48.86,2.37,20,16,8,9,13,47,1.0
weekend,596.5141206076988,298.2570603038494,Entire home/apt,0,2.0,False,9.0,93.0,2.32693,48.85929,1.917719403127181,2.3745433553528192,0.7940429442574228,1.8202426590483811,2.8386513508442905,3.2692479798096676,0.08255699405226481,1.8543658133868364,1.6380548277069573,1.3909510028938132,2.0162809090535996,0.08255699405226481,1.8078937836406053,2,6,9,0-0.5 km,48.86,2.33,20,16,15,3,5,41,1.0
weekend,973.7626992263956,486.8813496131978,Entire home/apt,2,5.0,False,9.0,96.0,2.313,48.87,3.275400715794208,1.8695057096740895,2.0809747102127645,3.29541634125833,1.3826297438899942,2.879829131180718,1.4920062673600425,3.0519494887557292,3.184029591839429,2.848704931801843,3.5821889041939863,1.3826297438899942,2.566723482016693,0,3,6,1-2 km,48.87,2.31,20,9,3,7,13,33,1.0
weekend,606.7667070556436,303.3833535278218,Entire home/apt,1,6.0,False,10.0,96.0,2.341,48.87,1.7240000043438448,3.6377877063335164,1.0744128918408717,1.9992919585169866,3.390772791036032,1.8632945441914628,1.531645093711422,1.3280379852508377,2.661000760490497,1.6496043606460964,2.6715993751804867,1.0744128918408717,2.1807447467198213,0,6,8,1-2 km,48.87,2.34,20,7,2,5,16,30,1.0
weekend,399.3848448131233,199.6924224065617,Entire home/apt,1,4.0,False,8.0,85.0,2.32456,48.87373,2.813133259754109,2.7821504369062047,1.7439378006031816,2.9579207908610714,2.1618890929230643,1.9793928581655333,1.5339810157970954,2.4937782198888097,3.1978058229199497,2.5277988458176264,3.4396160494665313,1.5339810157970954,2.481827093334907,0,3,8,1-2 km,48.87,2.32,20,16,8,11,8,46,1.0
weekend,230.21716842203367,115.10858421101686,Entire home/apt,1,2.0,False,10.0,100.0,2.33292,48.87503,2.515327309133297,3.3640647758359425,1.6406510613440344,2.7465275844403747,2.776619428667536,1.4960041840402611,1.7340139701636985,2.136178692737273,3.221003479473802,2.354828273663609,3.345506062003292,1.4960041840402611,2.4815397512369826,0,3,7,1-2 km,48.88,2.33,20,8,4,4,15,31,1.0
weekend,218.10047534718987,109.05023767359494,Entire home/apt,1,2.0,False,10.0,90.0,2.33332,48.87553,2.544365496312825,3.4191903100505185,1.6893988695681081,2.783351635796922,2.8090830146255015,1.43322387115033,1.795448347795928,2.15941790762901,3.273675197147816,2.395863001679675,3.3906951947902573,1.43322387115033,2.514934735023407,0,3,7,1-2 km,48.88,2.33,20,8,4,4,15,31,1.0
weekend,349.98601920029824,174.99300960014912,Entire home/apt,0,2.0,False,10.0,91.0,2.30921,48.8733,3.695368127585591,1.975538303509221,2.5112675802483335,3.735607711906849,1.0407410732127598,2.891680472192819,1.950669118437647,3.44705277236885,3.6432467967195223,3.2887035275066854,4.040307581996772,1.0407410732127598,2.852481493809946,0,3,5,1-2 km,48.87,2.31,20,9,3,7,13,33,1.0
weekend,741.2153975207382,370.6076987603691,Entire home/apt,1,2.0,False,10.0,98.0,2.34745,48.86424,0.9372647459315462,3.9275256555524862,0.8264421915882191,1.2626174324737165,3.9808586190115074,2.517618249718655,1.5964289227214448,0.5334398766010053,2.141548761001232,0.9991698207356701,2.008759684827358,0.5334398766010053,1.9794409214231294,3,5,8,0.5-1 km,48.86,2.35,20,13,12,7,9,47,
weekend,210.4110355112313,105.20551775561565,Entire home/apt,1,2.0,False,8.0,88.0,2.35967,48.87231,1.822281502666228,5.011667951530487,2.0740062692972057,2.2629928889794244,4.732618237955428,2.0071238363956496,2.7793786495874,1.4120897361525309,3.3363608083753387,2.1649725510785114,3.0707072513762057,1.4120897361525309,2.885191818072818,0,1,6,1-2 km,48.87,2.36,20,10,6,7,15,41,
weekend,277.9849007363221,138.99245036816106,Private room,1,2.0,True,9.0,93.0,2.34516,48.8673,1.3165229957613112,3.8356994329000713,0.9278223146958037,1.6274572486079608,3.739213069707505,2.1624355196665244,1.5818162179910062,0.9056658327105072,2.4174058662415145,1.3232713922068564,2.3470176527808677,0.9056658327105072,2.0867804547508615,2,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,938.3446733153136,469.1723366576568,Entire home/apt,2,6.0,False,8.0,100.0,2.32083,48.85604,2.3419566795689315,1.944078011473546,1.3275059220824774,2.153551704171054,2.7330953470830255,3.7783429091540373,0.6099833576411282,2.3503043092572335,1.6222888447950283,1.7697455329275609,2.142157236162816,0.6099833576411282,2.043105317474791,1,5,9,0.5-1 km,48.86,2.32,20,13,7,10,11,45,1.0
weekend,266.334234318203,133.1671171591015,Entire home/apt,0,4.0,False,7.0,79.0,2.35305,48.87025,1.5212608311459308,4.480983271486102,1.5583906437890116,1.9319043031259926,4.263954361702944,1.9685663823592525,2.2455104393837364,1.074830860180442,2.914808738346465,1.7531037951423705,2.72351982132645,1.074830860180442,2.4915572616842767,0,5,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,1187.4359213347004,593.7179606673502,Private room,2,4.0,False,10.0,92.0,2.36534,48.86481,1.3011514085685756,5.230940367389138,2.0825153687983162,1.7321637762113107,5.241001566708765,2.9274577162196977,2.883928877379696,1.0691434649328042,2.919025378718901,1.8190399218650688,2.5068389492080922,1.0691434649328042,2.841205538743179,0,3,8,1-2 km,48.86,2.37,20,16,8,9,13,47,1.0
weekend,741.4484108491006,370.7242054245503,Entire home/apt,2,4.0,False,9.0,95.0,2.3304,48.86606,1.9493749300152656,2.760830538341209,0.8037380239239089,2.03566237053714,2.728476468654215,2.475868577775827,0.728924646973119,1.7063412572559142,2.263675652647323,1.5955437184748682,2.48582309067027,0.728924646973119,1.9584884345253795,2,4,10,0.5-1 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,298.72308696057416,149.36154348028708,Private room,1,2.0,False,9.0,86.0,2.33724,48.86362,1.381435224227064,3.180014593678605,0.3368397090400137,1.5007682492347252,3.2903808639915635,2.6019155232329156,0.8762683336516464,1.1447201149052302,1.9370178328800278,1.0759689721550727,2.0402914441392377,0.3368397090400137,1.7984185636909036,2,6,8,0-0.5 km,48.86,2.34,20,16,11,9,7,47,1.0
weekend,695.0787585049865,347.53937925249323,Entire home/apt,2,6.0,False,9.0,87.0,2.3526700000000003,48.86967,1.4566338437294046,4.435796955358378,1.4940868056703065,1.8646623825883957,4.242801959145579,2.018833081407473,2.1892286045155274,1.00912378483651,2.8445819342583567,1.6830279311977003,2.654972541302343,1.00912378483651,2.4437115980280573,0,4,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,287.3054338708174,143.6527169354087,Entire home/apt,1,2.0,False,9.0,89.0,2.361,48.863,0.9369744838019712,4.891573741708958,1.7324494684771128,1.3769045220524527,4.974567895986829,2.942554828203914,2.5384797836223743,0.6968671343128602,2.553775793583874,1.4436897394767758,2.166585848937664,0.6968671343128602,2.5317448756362815,1,4,8,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekend,814.3815826265262,407.1907913132631,Entire home/apt,1,6.0,False,9.0,92.0,2.35197,48.86961,1.4510696683044089,4.384803280925418,1.4521084068234669,1.8531449484047287,4.192648355004358,2.007976659542205,2.1414379322234267,1.0020075389072276,2.8184349290282436,1.660306173784279,2.639459299990967,1.0020075389072276,2.415232752463432,0,4,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,302.2182868860099,151.10914344300494,Private room,1,3.0,False,9.0,93.0,2.34598,48.87303,1.896222440009812,4.10197355713371,1.5119735088890527,2.2456178090726984,3.7294390236863006,1.5345550446088678,2.0269961548256332,1.4551078426975705,3.051720172972374,1.9616768178730961,2.983360240648747,1.4551078426975705,2.460242017240805,0,4,7,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,894.3051542548234,447.1525771274117,Private room,0,2.0,False,9.0,92.0,2.33256,48.86818,1.9643754625547176,2.9889590580401357,0.9199600971467736,2.1114506409200415,2.81729041195797,2.198852915320625,1.0086602163623284,1.6656390532661578,2.4675258821325095,1.6874767826569634,2.6344364554015924,0.9199600971467736,2.05002515132051,1,4,10,0.5-1 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,868.9067014633238,434.4533507316619,Private room,1,2.0,False,10.0,87.0,2.3306,48.86875,2.114870820911843,2.8806041889177734,1.0408902479451752,2.2495565710914596,2.663604304229205,2.1953182146982857,1.0159993839800034,1.8214522625519385,2.553512621460854,1.8202290389084308,2.7489305398314037,1.0159993839800034,2.099009737361453,0,4,10,1-2 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,1274.349892813869,637.1749464069345,Private room,2,4.0,False,10.0,80.0,2.33091,48.86978,2.1731223478388424,2.948686146165067,1.1320077277238525,2.3262030410077714,2.6641547793649565,2.081921115174785,1.1322635769324452,1.8620413145872021,2.6620503432230773,1.9023928133800188,2.844904554233117,1.1320077277238525,2.1556625411792294,0,4,10,1-2 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,317.13113990120235,158.56556995060117,Entire home/apt,1,3.0,False,9.0,89.0,2.32855,48.87944,3.10067279578566,3.4170175088246832,2.1969978700292017,3.329020859853672,2.5324263919424155,1.335520805288904,2.166329490644359,2.7167595155331026,3.7498907019738774,2.9314424925067906,3.9103348516289382,1.335520805288904,2.8285740488225946,0,1,6,1-2 km,48.88,2.33,20,8,4,4,15,31,1.0
weekend,438.2980706496412,219.1490353248206,Entire home/apt,1,4.0,False,9.0,91.0,2.36405,48.86971,1.679904322147735,5.240670282265338,2.183901863753419,2.1269427087834156,5.070621221984464,2.4323335745437196,2.9444975421422313,1.3332230226982142,3.269935031944658,2.1151501819049043,2.9287781080793116,1.3332230226982142,2.9646053538099677,0,1,7,1-2 km,48.87,2.36,20,10,6,7,15,41,
weekend,814.3815826265262,407.1907913132631,Entire home/apt,2,6.0,False,9.0,91.0,2.35246,48.86823,1.2966980229845495,4.378429211750382,1.3788989509524432,1.7038221609810087,4.247970412853669,2.16483370729979,2.1013737902359377,0.8486304314365515,2.692031502122116,1.527443770680038,2.4947982837787976,0.8486304314365515,2.3538232222090736,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,848.1685152390717,424.08425761953583,Entire home/apt,1,3.0,False,10.0,100.0,2.34626,48.85943,0.572409201901781,3.78833058744136,0.6467447414495346,0.7629677310801337,4.075723107556491,3.04108010960664,1.439636721477009,0.45359940479448396,1.613559340982059,0.4574983900532089,1.4712318694662951,0.45359940479448396,1.7750372003907213,4,7,7,0-0.5 km,48.86,2.35,20,13,12,7,9,47,
weekend,706.7294249231056,353.3647124615528,Entire home/apt,1,3.0,False,10.0,100.0,2.33237,48.87231,2.301333133589293,3.1726591840116005,1.3571262672157325,2.50095224468413,2.7381165589154195,1.7821278903014048,1.4323997916276439,1.9491903419612626,2.9247223844216297,2.0950192200053737,3.06975549522628,1.3571262672157325,2.3022069378370476,0,4,8,1-2 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,369.326125454376,184.663062727188,Entire home/apt,1,2.0,False,9.0,89.0,2.34675,48.8582,0.4758247977555661,3.8225574298709954,0.7206152715055849,0.6224487990834063,4.163857900987203,3.1802790214917778,1.4876312166997059,0.4797717524536295,1.506220722851138,0.33664203844675283,1.3354670166157778,0.33664203844675283,1.765549117000597,4,7,7,0-0.5 km,48.86,2.35,20,13,12,7,9,47,
weekend,970.9665392860472,485.4832696430236,Entire home/apt,2,4.0,False,10.0,100.0,2.3497,48.86899,1.398984608647593,4.20607310076712,1.2859787087152905,1.7780670724303687,4.036275549409256,2.02754703462432,1.9632853412442648,0.950679517251729,2.6940878576873084,1.549757976184218,2.5485483389232044,0.950679517251729,2.304030049723708,1,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,1169.9599217075215,584.9799608537608,Entire home/apt,3,6.0,False,9.0,89.0,2.36286,48.86478,1.176412885435685,5.050805511923128,1.905363380008929,1.6170017546702868,5.063719650477851,2.8335805725350203,2.7052122669682346,0.9078060247982266,2.7915486380893015,1.671807872494699,2.4062226881095237,0.9078060247982266,2.6953068360075205,1,4,8,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekend,359.0735390064312,179.5367695032156,Entire home/apt,1,4.0,True,10.0,93.0,2.34038,48.8727,2.009754073382803,3.713631367940416,1.3607380049408193,2.298572738203481,3.3211604271624435,1.5693845612078203,1.7349946859807535,1.5992992800117647,2.9558344935764613,1.9531321147894825,2.9752095119750073,1.3607380049408193,2.348195718578845,0,5,8,1-2 km,48.87,2.34,20,7,2,5,16,30,1.0
weekend,1193.2612545437598,596.6306272718799,Entire home/apt,1,2.0,False,10.0,100.0,2.33442,48.86672,1.755200053033705,3.063251267229441,0.7191720456327158,1.8999668270702925,2.988739010338584,2.3105796702958323,0.9410512844353573,1.467880401333328,2.2907665873063308,1.4776388405691574,2.433924821608605,0.7191720456327158,1.9592970755819645,2,5,9,0.5-1 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,347.4228725883121,173.71143629415604,Entire home/apt,1,2.0,False,10.0,100.0,2.32839,48.86629,2.0879953930416524,2.629775754417474,0.9242285002603873,2.158701635593265,2.5809910412147707,2.5115405661221226,0.7115673351756668,1.8530655563638085,2.3250325309432025,1.7154445138915382,2.5788001699670193,0.7115673351756668,1.9989147603949255,2,4,10,0.5-1 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,346.49081927486253,173.2454096374313,Private room,1,2.0,False,10.0,94.0,2.32826,48.87809,2.99159304258718,3.300168531479416,2.061292816537319,3.2076504621835853,2.478704026392413,1.4471066912474304,2.015177241023173,2.61692201721803,3.605807811599089,2.804439707461617,3.776007708660716,1.4471066912474304,2.731327701380279,0,1,6,1-2 km,48.88,2.33,20,8,4,4,15,31,1.0
weekend,469.0558299934757,234.52791499673785,Entire home/apt,1,4.0,False,9.0,89.0,2.3566,48.86145,0.6120133593576369,4.555590584987959,1.3931315722691284,1.059767400165479,4.710304742303533,2.976208846256651,2.2005410433933386,0.33546648965986825,2.211365114958976,1.0829284217312787,1.86465544315164,0.33546648965986825,2.2389959658877854,1,5,8,0-0.5 km,48.86,2.36,20,11,1,10,13,35,
weekend,382.1418585143071,191.07092925715355,Entire home/apt,0,2.0,False,9.0,76.0,2.347,48.867,1.2339922691557317,3.95771129818878,0.9895686319660174,1.5711183405694296,3.8777173712034023,2.2090292413984964,1.6830628956738023,0.8069262900475291,2.4214339347878577,1.29813232480771,2.3140112876860464,0.8069262900475291,2.1128711616329072,2,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,498.1824960387734,249.0912480193867,Entire home/apt,1,4.0,False,8.0,90.0,2.34004,48.85361,0.9883447038148694,3.3740617087690197,0.7974879541538347,0.7245891864601622,3.986851707133782,3.6862406862924852,1.213128169299244,1.1813316513377456,0.8497546103716686,0.4138908462219146,0.932243678566993,0.4138908462219146,1.715958019860685,5,7,7,0-0.5 km,48.85,2.34,20,14,12,3,8,38,1.0
weekend,397.28772485786186,198.64386242893093,Entire home/apt,1,2.0,True,9.0,97.0,2.36287,48.86218,0.9699531632928168,5.0192267449458186,1.8569122549106931,1.3936727271367633,5.129650728659385,3.0861494007792674,2.6643340173198125,0.8000730530999093,2.5854722882728662,1.5091201337714886,2.1635121027318114,0.8000730530999093,2.620812345162782,1,4,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekend,347.4228725883121,173.71143629415604,Private room,1,2.0,True,10.0,96.0,2.3345700000000003,48.86932,1.9460562762876987,3.1726613412202878,0.9946286282155197,2.1332552148167694,2.936645610233805,2.030746718981407,1.1890647168197694,1.613452726075341,2.578016754106553,1.7256641446404908,2.7034022987689617,0.9946286282155197,2.1077538153878903,1,4,9,0.5-1 km,48.87,2.33,20,12,3,11,16,44,1.0
weekend,416.860844440302,208.430422220151,Entire home/apt,1,2.0,False,10.0,100.0,2.32424,48.86562,2.3204752225742364,2.318954806902673,1.1254726101668677,2.343723004584823,2.324032884103916,2.719678438624073,0.6483230786727097,2.1200977392518316,2.358401563889484,1.896798809438237,2.6828082714882027,0.6483230786727097,2.053829120712282,1,3,10,0.5-1 km,48.87,2.32,20,16,8,11,8,46,1.0
weekend,480.70649641159474,240.35324820579737,Entire home/apt,1,4.0,False,9.0,81.0,2.354,48.868,1.2743110396000998,4.481451279620551,1.454721270392227,1.6946770517471876,4.363148786878608,2.226896966698946,2.192831826479597,0.8333103972917763,2.717839678736761,1.548036136042879,2.4937047893233966,0.8333103972917763,2.4006618183211925,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekend,613.9901202348775,306.99506011743875,Entire home/apt,1,3.0,True,10.0,100.0,2.34097,48.87474,2.1971070170904534,3.8542127526256555,1.591501040511226,2.5040805189823927,3.363613356438436,1.3389813025597024,1.947086814217826,1.7739296252292123,3.185464527396273,2.170620064220212,3.194764892260091,1.3389813025597024,2.492425489444103,0,4,6,1-2 km,48.87,2.34,20,7,2,5,16,30,1.0
weekend,372.82132537981175,186.41066268990588,Entire home/apt,1,2.0,True,10.0,98.0,2.339,48.854,1.0479554955194044,3.292214112949547,0.7409992373860549,0.8052106609724575,3.8995600760045894,3.648418784674548,1.1260951613993422,1.212917622418506,0.8772633994418315,0.4657637093265982,1.0072643450668095,0.4657637093265982,1.7075707109640281,4,7,7,0-0.5 km,48.85,2.34,20,14,12,3,8,38,1.0
weekend,275.6547674526983,137.82738372634915,Entire home/apt,0,2.0,False,9.0,92.0,2.33697,48.86796,1.7155162743523509,3.2835418635596474,0.8196911270265339,1.9135981726461826,3.137594688069452,2.1314675140529458,1.165691046896991,1.3823525009029125,2.419660112219047,1.5151150290859616,2.5081676076661092,0.8196911270265339,2.0276879662125786,1,5,8,0.5-1 km,48.87,2.34,20,7,2,5,16,30,1.0
weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,9.0,80.0,2.34325,48.86547,1.2102301499697308,3.651805037749342,0.6812208706472938,1.4694672886005729,3.648592440455925,2.3606937801637535,1.3613960303266492,0.8496324008749375,2.1879656513896237,1.1270275374481538,2.1521511664420596,0.6812208706472938,1.9489952204098313,2,5,8,0.5-1 km,48.87,2.34,20,7,2,5,16,30,1.0
weekend,373.98639202162366,186.99319601081183,Entire home/apt,0,2.0,False,8.0,68.0,2.3432,48.86426,1.1052799500047656,3.6216666627115712,0.5774428099306541,1.3445787794380837,3.6815864127169715,2.495224871163851,1.3034453704725486,0.7739977316974462,2.0555987238006512,0.9939482529228555,2.0186019159134405,0.5774428099306541,1.886609153076807,3,5,8,0.5-1 km,48.86,2.34,20,16,11,9,7,47,1.0
weekend,1051.8221642277938,525.9110821138969,Entire home/apt,1,4.0,False,10.0,97.0,2.31434,48.88183,3.9774736120067353,2.982161181588205,2.909788863849345,4.128209688880078,1.672591132403031,2.1715291068639515,2.5877110620235637,3.6387258167684466,4.300313048217351,3.696765806174644,4.589106037414494,1.672591132403031,3.2676901744183104,0,1,5,1-2 km,48.88,2.31,20,14,8,6,11,39,1.0
weekend,634.7283064591295,317.36415322956475,Private room,1,4.0,False,8.0,100.0,2.31428,48.88318,4.087836443018501,3.112109349288006,3.035294318200899,4.248501573385221,1.7537730533119449,2.1433258084707205,2.7304605320071778,3.7410839089759325,4.440642659946751,3.8197522437190905,4.721450009170014,1.7537730533119449,3.3746393456475756,0,1,3,1-2 km,48.88,2.31,20,14,8,6,11,39,1.0
weekend,346.49081927486253,173.2454096374313,Private room,1,2.0,False,9.0,89.0,2.342,48.865,1.224794946252266,3.5514121299212658,0.585636642095367,1.454122911792359,3.574205281867818,2.4142705295902127,1.2562598157129259,0.892244928251648,2.1197563614807335,1.089798067069701,2.1108492330343047,0.585636642095367,1.9048555900816335,2,5,8,0.5-1 km,48.86,2.34,20,16,11,9,7,47,1.0
weekend,367.2290054991146,183.6145027495573,Entire home/apt,0,4.0,False,8.0,74.0,2.36,48.862,0.8049168298874372,4.808342885978744,1.646013510890134,1.2439815403916,4.932076069856884,3.011804061093272,2.4534372310137846,0.591450923213522,2.4226652888182274,1.320145100012436,2.0336681232438583,0.591450923213522,2.446358473451246,1,4,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
