,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
932,weekday,658.2626526237301,329.13132631186505,Private room,1,2.0,False,10.0,60.0,2.30157,48.87356,4.201943324144339
933,weekday,370.7242054245503,185.36210271227515,Entire home/apt,0,2.0,False,10.0,97.0,2.32179,48.84823,2.452792344927628
934,weekday,345.0927393046882,172.5463696523441,Private room,0,2.0,False,9.0,85.0,2.338,48.852,1.1949441952852309
935,weekday,194.3331158542269,97.16655792711344,Entire home/apt,1,2.0,False,7.0,80.0,2.30268,48.86003,3.6925853362669354
936,weekday,366.0639388573027,183.03196942865134,Entire home/apt,1,2.0,False,9.0,91.0,2.32105,48.845290000000006,2.641720110821211
937,weekday,361.6366856184174,180.8183428092087,Private room,1,2.0,False,10.0,100.0,2.325,48.846,2.350164789328102
938,weekday,1583.5585795507504,791.7792897753752,Entire home/apt,2,4.0,False,9.0,94.0,2.3323,48.84709,1.832971959310152
939,weekday,1634.3554851337497,817.1777425668748,Entire home/apt,3,6.0,False,10.0,100.0,2.31725,48.85907,2.618574781262616
940,weekday,461.13337682915466,230.56668841457733,Private room,1,2.0,False,10.0,100.0,2.338,48.851000000000006,1.2462724951880395
941,weekday,598.1452139062354,299.0726069531177,Entire home/apt,1,2.0,False,9.0,75.0,2.33696,48.85365,1.2025733092841635
942,weekday,405.67620467890765,202.83810233945383,Entire home/apt,1,2.0,False,9.0,88.0,2.306,48.883,4.51519703257526
943,weekday,284.27626060210645,142.13813030105322,Entire home/apt,1,2.0,False,9.0,90.0,2.30598,48.84643,3.611207479171509
944,weekday,301.053220244198,150.526610122099,Entire home/apt,1,4.0,False,9.0,91.0,2.28972,48.88134,5.380363334653074
945,weekday,315.2670332743033,157.63351663715164,Private room,1,2.0,False,9.0,98.0,2.28554,48.86537,5.025659741473433
946,weekday,660.8257992357163,330.41289961785816,Entire home/apt,2,4.0,False,9.0,94.0,2.30618,48.86558,3.559478495845231
947,weekday,385.8700717681052,192.9350358840526,Entire home/apt,1,2.0,False,10.0,100.0,2.29591,48.87567,4.678186020844379
948,weekday,649.1751328175972,324.5875664087986,Entire home/apt,1,5.0,True,10.0,95.0,2.28108,48.86768,5.39970683564234
949,weekday,237.2075682729052,118.6037841364526,Entire home/apt,0,2.0,False,9.0,91.0,2.30409,48.8475,3.709055268453438
950,weekday,573.4458010998229,286.72290054991146,Entire home/apt,0,4.0,False,8.0,90.0,2.30592,48.8735,3.916380529859749
951,weekday,424.31727094789824,212.15863547394912,Private room,1,2.0,False,10.0,100.0,2.33116,48.84166,2.29220746322862
952,weekday,454.1429769782832,227.0714884891416,Private room,1,2.0,False,10.0,100.0,2.32966,48.84155,2.378143312118863
953,weekday,333.6750862149315,166.83754310746576,Private room,1,2.0,False,9.0,87.0,2.297,48.85,4.154161682465054
954,weekday,333.6750862149315,166.83754310746576,Private room,1,2.0,False,10.0,97.0,2.297,48.85,4.154172747984108
955,weekday,346.0247926181378,173.0123963090689,Private room,1,2.0,False,9.0,87.0,2.30174,48.87973,4.541262135736184
956,weekday,383.07391182775655,191.53695591387827,Private room,1,2.0,False,10.0,100.0,2.30335,48.87472,4.14692705257414
957,weekday,291.9657004380651,145.98285021903254,Entire home/apt,1,3.0,False,10.0,80.0,2.28658,48.88186,5.6081795567449975
958,weekday,312.9368999906795,156.46844999533974,Entire home/apt,1,2.0,False,8.0,73.0,2.32717,48.84335,2.383196631265336
959,weekday,517.988628949576,258.994314474788,Entire home/apt,1,3.0,False,4.0,40.0,2.30765,48.86042,3.335521332480211
960,weekday,669.9133190418493,334.95665952092463,Private room,1,2.0,False,6.0,80.0,2.30531,48.87062,3.813830747791912
961,weekday,846.0713952838103,423.03569764190513,Private room,1,3.0,False,10.0,100.0,2.30479,48.86877,3.769918210218413
962,weekday,1112.6386429303757,556.3193214651878,Entire home/apt,1,4.0,True,10.0,100.0,2.30291,48.86975,3.938079163108611
963,weekday,938.8106999720384,469.4053499860192,Entire home/apt,2,6.0,False,9.0,91.0,2.30355,48.86608,3.7602149149665136
964,weekday,529.639295367695,264.8196476838475,Entire home/apt,1,2.0,False,10.0,92.0,2.28701,48.87025,5.055678430646772
965,weekday,696.4768384751608,348.2384192375804,Entire home/apt,1,2.0,False,10.0,100.0,2.28621,48.87084,5.131529817877637
966,weekday,666.4181191164134,333.2090595582067,Entire home/apt,1,5.0,False,2.0,60.0,2.30167,48.85728,3.747502033111924
967,weekday,666.4181191164134,333.2090595582067,Entire home/apt,1,5.0,False,10.0,100.0,2.30079,48.85838,3.816495254601276
968,weekday,382.3748718426694,191.1874359213347,Private room,1,3.0,False,8.0,80.0,2.33231,48.85264,1.561410198063089
969,weekday,319.69428651318856,159.84714325659428,Entire home/apt,0,2.0,False,8.0,70.0,2.29968,48.8582,3.8968439780360207
970,weekday,341.8305527076149,170.91527635380746,Entire home/apt,1,2.0,False,10.0,90.0,2.31188,48.85232,3.034786326106549
971,weekday,1025.724671451207,512.8623357256035,Entire home/apt,2,6.0,False,9.0,94.0,2.30316,48.86846,3.8698186255989504
972,weekday,498.1824960387734,249.0912480193867,Private room,1,2.0,False,10.0,100.0,2.29557,48.87799,4.822346416939117
973,weekday,438.0650573212788,219.0325286606394,Private room,1,2.0,False,10.0,80.0,2.33146,48.85304,1.609951434480366
974,weekday,1333.0692515611893,666.5346257805946,Entire home/apt,2,4.0,False,9.0,88.0,2.33049,48.84847,1.864410548810264
975,weekday,298.9561002889365,149.47805014446826,Entire home/apt,0,2.0,False,9.0,86.0,2.29549,48.84632,4.352178171292379
976,weekday,275.6547674526983,137.82738372634915,Private room,1,2.0,False,10.0,92.0,2.30565,48.84234,3.799981716283532
977,weekday,275.6547674526983,137.82738372634915,Private room,1,2.0,False,9.0,95.0,2.30614,48.843720000000005,3.705511775601761
978,weekday,565.5233479355019,282.76167396775094,Private room,2,4.0,False,10.0,100.0,2.30769,48.84274,3.645442420967695
979,weekday,915.5093671358002,457.7546835679001,Entire home/apt,1,4.0,False,8.0,80.0,2.30842,48.85583,3.252603829832169
980,weekday,449.7157237393979,224.85786186969895,Private room,1,2.0,False,10.0,94.0,2.31039,48.85029,3.1846247521265534
981,weekday,501.6776959642092,250.8388479821046,Private room,1,2.0,False,10.0,100.0,2.3085400000000003,48.848290000000006,3.370990637120496
982,weekday,432.0067107838569,216.00335539192844,Entire home/apt,0,2.0,False,10.0,93.0,2.29428,48.87773,4.89087990415271
983,weekday,347.65588591667444,173.82794295833722,Entire home/apt,0,2.0,False,9.0,94.0,2.30389,48.86623,3.741033625002878
984,weekday,223.69279522788705,111.84639761394352,Shared room,1,4.0,False,8.0,88.0,2.314,48.839,3.4488765210006105
985,weekday,632.6311865038681,316.31559325193405,Entire home/apt,3,6.0,False,10.0,100.0,2.32395,48.85128,2.1926709956517545
986,weekday,243.2659148103272,121.6329574051636,Private room,1,2.0,False,10.0,93.0,2.30328,48.8558,3.629629993222488
987,weekday,345.3257526330506,172.6628763165253,Private room,1,2.0,False,8.0,80.0,2.2859,48.86467,4.985160139563229
988,weekday,372.1222853947246,186.0611426973623,Entire home/apt,1,3.0,True,10.0,98.0,2.2947900000000003,48.85279,4.272214225521753
989,weekday,463.46351011277847,231.73175505638923,Entire home/apt,1,4.0,False,9.0,91.0,2.29081,48.87233,4.868879153516537
990,weekday,565.7563612638643,282.87818063193214,Entire home/apt,1,4.0,False,9.0,87.0,2.29225,48.85102,4.480563960565025
991,weekday,221.5956752726256,110.7978376363128,Private room,1,2.0,True,10.0,93.0,2.3003400000000003,48.84131,4.202310949024161
992,weekday,261.440954422593,130.7204772112965,Private room,1,2.0,True,4.0,40.0,2.29842,48.84071,4.35813264747984
993,weekday,347.65588591667444,173.82794295833722,Entire home/apt,0,2.0,True,10.0,98.0,2.30417,48.88219,4.561156496448338
994,weekday,313.63593997576663,156.81796998788332,Private room,1,2.0,False,9.0,91.0,2.321,48.845,2.6603844952247844
995,weekday,361.6366856184174,180.8183428092087,Private room,1,2.0,False,9.0,95.0,2.32287,48.84264,2.6835125745440984
996,weekday,316.19908658775284,158.09954329387642,Entire home/apt,1,2.0,False,8.0,84.0,2.29913,48.87018,4.213585214841015
997,weekday,293.59679373660174,146.79839686830087,Entire home/apt,1,5.0,False,10.0,91.0,2.301,48.842,4.127323925432658
998,weekday,521.7168422033741,260.85842110168704,Private room,1,2.0,True,10.0,100.0,2.2945,48.87539,4.756811071769292
999,weekday,510.0661757852549,255.03308789262746,Entire home/apt,1,4.0,False,9.0,86.0,2.33058,48.8479,1.890115341970119
1000,weekday,927.1600335539192,463.5800167769596,Entire home/apt,2,4.0,False,10.0,100.0,2.29803,48.85398,4.024093805156493
1001,weekday,351.1510858421102,175.5755429210551,Entire home/apt,0,2.0,False,7.0,90.0,2.32932,48.85367,1.7483867077030095
1002,weekday,592.7859073539007,296.39295367695036,Private room,1,2.0,False,10.0,100.0,2.30511,48.86762,3.703709644205543
1003,weekday,480.9395097399572,240.4697548699786,Entire home/apt,2,5.0,False,10.0,96.0,2.33278,48.84141,2.232635356110909
1004,weekday,1356.1375710690652,678.0687855345326,Entire home/apt,1,6.0,True,10.0,96.0,2.33117,48.84311,2.177967044198761
1005,weekday,480.9395097399572,240.4697548699786,Entire home/apt,1,4.0,False,10.0,100.0,2.31825,48.84405,2.8880731115265674
1006,weekday,288.4705005126293,144.23525025631466,Entire home/apt,0,2.0,False,10.0,96.0,2.27995,48.8694,5.526579492683813
1007,weekday,241.63482151179048,120.81741075589524,Private room,1,2.0,True,10.0,100.0,2.30033,48.88546,5.009177203392959
1008,weekday,455.5410569484575,227.77052847422874,Private room,1,3.0,True,9.0,80.0,2.29948,48.88418,4.968072365269723
1009,weekday,229.5181284369466,114.7590642184733,Private room,1,2.0,True,10.0,100.0,2.29882,48.88431,5.015065847402208
1010,weekday,455.5410569484575,227.77052847422874,Private room,1,2.0,True,10.0,100.0,2.30087,48.88383,4.86400248455162
1011,weekday,199.92543573492404,99.96271786746202,Private room,1,2.0,False,10.0,90.0,2.33017,48.84136,2.3666912551502004
1012,weekday,231.84826172057043,115.92413086028522,Entire home/apt,0,2.0,False,8.0,86.0,2.28682,48.86768,4.9907823618325695
1013,weekday,414.9967378134029,207.49836890670144,Entire home/apt,1,4.0,False,10.0,87.0,2.3162700000000003,48.856390000000005,2.6757832322078694
1014,weekday,195.4981824960388,97.7490912480194,Entire home/apt,0,2.0,False,10.0,94.0,2.32114,48.84412,2.700211484725342
1015,weekday,1017.5692049585236,508.7846024792618,Entire home/apt,1,2.0,False,9.0,96.0,2.30072,48.87017,4.10457513027941
1016,weekday,950.4613663901577,475.2306831950788,Entire home/apt,2,6.0,False,10.0,96.0,2.33887,48.8534,1.0770712240480342
1017,weekday,271.22751421381304,135.61375710690652,Entire home/apt,0,2.0,False,10.0,100.0,2.3339,48.83992,2.310068387530608
1018,weekday,376.5495386336098,188.2747693168049,Private room,1,2.0,False,9.0,87.0,2.3108,48.855340000000005,3.080013013150216
1019,weekday,394.4915649175133,197.24578245875665,Private room,1,2.0,False,10.0,95.0,2.31033,48.85606,3.1119491050211234
1020,weekday,356.9764190511697,178.48820952558486,Entire home/apt,0,4.0,True,8.0,100.0,2.28651,48.88369,5.717161138868796
1021,weekday,264.23711436294155,132.11855718147078,Entire home/apt,0,2.0,False,9.0,93.0,2.29475,48.88252,5.139429789599791
1022,weekday,379.5787119023208,189.7893559511604,Private room,1,2.0,False,10.0,90.0,2.33772,48.85058,1.287626301375661
1023,weekday,425.71535091807255,212.85767545903627,Private room,1,2.0,False,6.0,20.0,2.33965,48.85166,1.1047618468001912
1024,weekday,397.52073818622426,198.76036909311213,Private room,1,2.0,False,10.0,100.0,2.33954,48.85191,1.09841331602963
1025,weekday,576.0089477118091,288.00447385590456,Entire home/apt,1,4.0,False,10.0,94.0,2.31929,48.85351,2.477651599666789
1026,weekday,219.49855531736412,109.74927765868206,Private room,1,2.0,True,10.0,100.0,2.32458,48.8489,2.2351644791027905
1027,weekday,1924.2240656165532,962.1120328082766,Entire home/apt,2,4.0,False,10.0,98.0,2.31224,48.86925,3.288529539349397
1028,weekday,405.67620467890765,202.83810233945383,Entire home/apt,1,2.0,False,10.0,94.0,2.29406,48.88511,5.346944991897671
1029,weekday,364.432845558766,182.216422779383,Entire home/apt,0,2.0,False,9.0,90.0,2.30053,48.8766,4.429996024896897
1030,weekday,395.19060490260046,197.59530245130023,Entire home/apt,1,3.0,False,8.0,83.0,2.28331,48.87325,5.419848224644557
1031,weekday,820.6729424923105,410.33647124615527,Entire home/apt,2,4.0,False,9.0,97.0,2.2980400000000003,48.86765,4.197404392233406
1032,weekday,823.0030757759345,411.50153788796723,Entire home/apt,1,5.0,False,9.0,92.0,2.33867,48.85122,1.1914604586718949
1033,weekday,1356.1375710690652,678.0687855345326,Entire home/apt,2,4.0,False,10.0,100.0,2.3342400000000003,48.85111,1.4869311108434506
1034,weekday,427.5794575449716,213.7897287724858,Private room,1,2.0,False,8.0,90.0,2.3046,48.85663,3.5317628070232834
1035,weekday,776.6334234318203,388.3167117159102,Entire home/apt,1,4.0,True,10.0,96.0,2.28913,48.87345,5.029128425553502
1036,weekday,701.1371050424084,350.5685525212042,Entire home/apt,2,4.0,False,10.0,100.0,2.32941,48.84211,2.3482173438250613
1037,weekday,442.49231056016407,221.24615528008204,Entire home/apt,1,4.0,False,10.0,100.0,2.32873,48.85158,1.8469412916212724
1038,weekday,631.6991331904185,315.84956659520924,Entire home/apt,1,6.0,False,9.0,70.0,2.3056400000000004,48.87057,3.789479934394829
1039,weekday,287.3054338708174,143.6527169354087,Private room,1,2.0,False,10.0,96.0,2.326,48.841,2.616324463872086
1040,weekday,324.35455308043623,162.17727654021812,Entire home/apt,0,2.0,False,10.0,93.0,2.29625,48.86971,4.393779797819524
1041,weekday,4068.645726535558,2034.322863267779,Entire home/apt,3,6.0,False,9.0,100.0,2.30303,48.86956,3.922112352577137
1042,weekday,247.22714139248765,123.61357069624383,Entire home/apt,1,4.0,False,9.0,86.0,2.29496,48.84572,4.407525332023495
1043,weekday,329.9468729611334,164.9734364805667,Private room,1,2.0,True,10.0,100.0,2.32313,48.84619,2.459959965676966
1044,weekday,239.53770155652904,119.76885077826452,Entire home/apt,0,3.0,False,9.0,92.0,2.28668,48.88106,5.557761068377858
1045,weekday,308.7426600801566,154.3713300400783,Private room,1,2.0,False,10.0,100.0,2.29678,48.88549,5.213699434130064
1046,weekday,319.69428651318856,159.84714325659428,Entire home/apt,1,2.0,False,10.0,100.0,2.29671,48.88481,5.171509986903859
1047,weekday,287.3054338708174,143.6527169354087,Entire home/apt,0,2.0,False,9.0,84.0,2.29657,48.86802,4.312542238951576
1048,weekday,260.0428744524187,130.02143722620934,Entire home/apt,0,2.0,False,10.0,100.0,2.32143,48.84453,2.6587441363586786
1049,weekday,195.4981824960388,97.7490912480194,Entire home/apt,0,2.0,False,7.0,84.0,2.29646,48.8796,4.857571351349902
1050,weekday,409.6374312610682,204.8187156305341,Private room,1,2.0,False,10.0,100.0,2.30677,48.85746,3.373996920718809
1051,weekday,329.4808463044086,164.7404231522043,Private room,1,2.0,False,10.0,100.0,2.30697,48.85906,3.3692310896568283
1052,weekday,403.34607139528384,201.67303569764192,Entire home/apt,1,4.0,False,9.0,93.0,2.289,48.878,5.247251063518847
1053,weekday,305.71348681144565,152.85674340572282,Entire home/apt,0,2.0,False,9.0,94.0,2.32851,48.842490000000005,2.3686505637324804
1054,weekday,261.440954422593,130.7204772112965,Private room,1,2.0,False,10.0,97.0,2.30252,48.84107,4.067722380345287
1055,weekday,311.5388200205052,155.7694100102526,Private room,1,2.0,False,10.0,100.0,2.3033,48.842490000000005,3.95077302686485
1056,weekday,382.3748718426694,191.1874359213347,Private room,1,2.0,True,10.0,90.0,2.30652,48.84251,3.734092980564969
1057,weekday,295.4609003635008,147.7304501817504,Entire home/apt,1,2.0,False,10.0,100.0,2.30596,48.85578,3.433126387731372
1058,weekday,291.9657004380651,145.98285021903254,Entire home/apt,0,2.0,False,9.0,90.0,2.28519,48.87481,5.353679621623789
1059,weekday,214.13924876502935,107.06962438251468,Entire home/apt,1,2.0,False,7.0,76.0,2.2926,48.87785,5.005532083226177
1060,weekday,623.5436666977351,311.7718333488676,Entire home/apt,0,4.0,False,9.0,100.0,2.3036,48.87184,3.984414022992307
1061,weekday,274.4897008108864,137.2448504054432,Entire home/apt,0,2.0,False,10.0,100.0,2.33502,48.85302,1.358805004981802
1062,weekday,235.57647497436852,117.78823748718426,Private room,1,2.0,False,10.0,92.0,2.28668,48.87673,5.33864272327643
1063,weekday,263.5380743778544,131.7690371889272,Private room,1,2.0,False,9.0,100.0,2.28675,48.8782,5.40463654771865
1064,weekday,259.1108211389692,129.5554105694846,Entire home/apt,0,2.0,False,10.0,87.0,2.32465,48.84272,2.5726337439388414
1065,weekday,266.334234318203,133.1671171591015,Entire home/apt,0,3.0,False,7.0,90.0,2.2856,48.87451,5.313254764659869
1066,weekday,1182.309628110728,591.154814055364,Entire home/apt,2,4.0,False,10.0,94.0,2.30463,48.87341,3.9949178303021458
1067,weekday,608.3978003541803,304.19890017709014,Entire home/apt,0,2.0,False,9.0,100.0,2.32987,48.8526,1.7351119273899025
1068,weekday,764.9827570137012,382.4913785068506,Entire home/apt,2,5.0,False,9.0,100.0,2.30187,48.87013,4.024615393327148
1069,weekday,278.2179140646845,139.10895703234226,Entire home/apt,0,2.0,True,10.0,100.0,2.3008,48.84713,3.952623660442234
1070,weekday,585.0964675179421,292.54823375897104,Entire home/apt,1,4.0,False,10.0,100.0,2.29836,48.85025,4.051063401402468
1071,weekday,312.7038866623171,156.35194333115854,Entire home/apt,0,2.0,False,2.0,20.0,2.28507,48.87028,5.192528838125776
1072,weekday,654.7674526982944,327.3837263491472,Entire home/apt,2,4.0,False,10.0,97.0,2.32787,48.85326,1.8615130661626555
1073,weekday,367.2290054991146,183.6145027495573,Entire home/apt,1,4.0,False,10.0,100.0,2.29029,48.88073,5.309895906489517
1074,weekday,417.0938577686644,208.5469288843322,Entire home/apt,0,2.0,False,7.0,90.0,2.2973,48.87491,4.549120199029347
1075,weekday,341.5975393792525,170.79876968962625,Entire home/apt,1,2.0,False,10.0,91.0,2.33197,48.85227,1.5972081648482463
1076,weekday,588.5916674433778,294.2958337216889,Entire home/apt,0,5.0,False,10.0,100.0,2.33484,48.85256,1.3870130479994456
1077,weekday,405.67620467890765,202.83810233945383,Entire home/apt,1,4.0,False,10.0,93.0,2.30597,48.84139,3.8241022789871946
1078,weekday,201.32351570509837,100.66175785254919,Entire home/apt,0,2.0,False,10.0,69.0,2.28683,48.87326,5.178389721317661
1079,weekday,230.21716842203372,115.10858421101686,Entire home/apt,0,2.0,False,10.0,97.0,2.30121,48.87749,4.437997025181715
1080,weekday,277.9849007363221,138.99245036816106,Entire home/apt,0,2.0,False,8.0,69.0,2.33901,48.84843,1.3541189587075897
1081,weekday,927.1600335539192,463.5800167769596,Entire home/apt,2,4.0,False,10.0,100.0,2.29297,48.87358,4.77467361181801
1082,weekday,399.6178581414857,199.80892907074286,Entire home/apt,1,4.0,False,8.0,84.0,2.30368,48.85923,3.611298902947185
1083,weekday,234.17839500419424,117.08919750209712,Entire home/apt,0,2.0,False,10.0,90.0,2.28221,48.867340000000006,5.310422057014817
1084,weekday,213.90623543666695,106.95311771833347,Entire home/apt,0,2.0,False,10.0,93.0,2.30895,48.88264,4.326304270809927
