,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
2853,weekend,260.74191443750584,130.37095721875292,Entire home/apt,1,2.0,False,10.0,100.0,2.29262,48.88033,5.1402384582958645
2854,weekend,591.6208407120888,295.8104203560444,Entire home/apt,2,4.0,False,10.0,100.0,2.27063,48.84948,6.075353769711402
2855,weekend,278.2179140646845,139.10895703234226,Entire home/apt,1,2.0,False,10.0,100.0,2.3361400000000003,48.88957,3.865660674009925
2856,weekend,241.16879485506573,120.58439742753286,Entire home/apt,1,2.0,False,8.0,84.0,2.3375,48.88467,3.3181622146373817
2857,weekend,510.2991891136173,255.14959455680864,Entire home/apt,1,4.0,False,10.0,97.0,2.28641,48.86153,4.897023352746311
2858,weekend,516.1245223226769,258.0622611613384,Entire home/apt,2,4.0,False,10.0,98.0,2.277,48.854,5.563847575647027
2859,weekend,143.7692235995899,71.88461179979495,Entire home/apt,0,2.0,False,8.0,84.0,2.32364,48.89261,4.539778132992712
2860,weekend,1171.8240283344207,585.9120141672104,Entire home/apt,2,4.0,False,9.0,92.0,2.29475,48.86982,4.501654006788993
2861,weekend,417.5598844253892,208.7799422126946,Entire home/apt,2,6.0,False,8.0,93.0,2.34662,48.89127,3.883889253309461
2862,weekend,696.0108118184361,348.00540590921804,Entire home/apt,0,6.0,False,9.0,89.0,2.33396,48.88911,3.871117260594074
2863,weekend,318.9952465281014,159.4976232640507,Private room,1,2.0,False,10.0,94.0,2.33448,48.88522,3.455463588380338
2864,weekend,600.7083605182216,300.3541802591108,Entire home/apt,1,3.0,False,8.0,84.0,2.30928,48.88485,4.4772678712541865
2865,weekend,409.40441793270577,204.70220896635288,Private room,1,2.0,False,10.0,100.0,2.33517,48.88701,3.6213704925547656
2866,weekend,323.4224997669867,161.71124988349334,Entire home/apt,1,5.0,False,9.0,93.0,2.34051,48.89014,3.838556552408464
2867,weekend,197.59530245130023,98.79765122565011,Entire home/apt,1,2.0,False,10.0,90.0,2.26917,48.86431,6.190405565847068
2868,weekend,458.1042035604437,229.05210178022185,Entire home/apt,1,2.0,False,10.0,100.0,2.29368,48.88233,5.192876373675636
2869,weekend,307.1115667816199,153.55578339080995,Entire home/apt,1,2.0,False,10.0,96.0,2.32989,48.89111,4.189830922032215
2870,weekend,280.78106067667073,140.39053033833537,Entire home/apt,1,2.0,False,10.0,93.0,2.3288,48.89142,4.253846452254956
2871,weekend,303.8493801845466,151.9246900922733,Entire home/apt,0,2.0,False,8.0,89.0,2.31253,48.88597,4.402471593994176
2872,weekend,260.2758877807811,130.13794389039055,Entire home/apt,1,2.0,False,10.0,96.0,2.33752,48.89121,4.00974122441904
2873,weekend,253.0524746015472,126.5262373007736,Entire home/apt,1,2.0,False,10.0,99.0,2.34201,48.89358,4.1892533467338255
2874,weekend,707.4284649081927,353.71423245409636,Entire home/apt,2,5.0,False,9.0,95.0,2.26245,48.85443,6.628090358594356
2875,weekend,277.0528474228726,138.5264237114363,Entire home/apt,1,2.0,True,9.0,90.0,2.31732,48.88711,4.27523322435902
2876,weekend,243.2659148103272,121.6329574051636,Entire home/apt,1,2.0,False,9.0,90.0,2.3280000000000003,48.89291,4.428936899209365
2877,weekend,266.80026097492777,133.40013048746388,Entire home/apt,1,2.0,True,10.0,97.0,2.3396,48.893640000000005,4.232526196335141
2878,weekend,2007.1768105135611,1003.5884052567806,Entire home/apt,3,6.0,True,10.0,100.0,2.27881,48.87219,5.694061357792848
2879,weekend,1353.8074377854414,676.9037188927207,Entire home/apt,1,4.0,False,10.0,100.0,2.33317,48.88423,3.3937880308760247
2880,weekend,260.74191443750584,130.37095721875292,Private room,1,2.0,False,10.0,97.0,2.3319,48.88703,3.715520047037679
2881,weekend,435.03588405256784,217.51794202628392,Entire home/apt,2,4.0,False,8.0,89.0,2.2700400000000003,48.85532,6.068576614322351
2882,weekend,210.4110355112313,105.20551775561565,Entire home/apt,1,2.0,False,8.0,88.0,2.27179,48.86275,5.977827311985933
2883,weekend,250.25631466119864,125.12815733059932,Entire home/apt,1,2.0,False,10.0,100.0,2.27726,48.85394,5.545120424154624
2884,weekend,671.5444123403859,335.77220617019293,Entire home/apt,2,6.0,False,9.0,88.0,2.2850900000000003,48.86188,4.997688502170363
2885,weekend,271.46052754217544,135.73026377108772,Entire home/apt,1,3.0,False,7.0,85.0,2.27446,48.85467,5.746667225079309
2886,weekend,555.7367881442818,277.8683940721409,Entire home/apt,1,4.0,False,9.0,80.0,2.34401,48.88768,3.5175575647425426
2887,weekend,127.45829061422312,63.72914530711156,Private room,1,2.0,False,8.0,80.0,2.307,48.886,4.68614024838695
2888,weekend,266.5672476465654,133.2836238232827,Entire home/apt,1,2.0,False,10.0,100.0,2.2751200000000003,48.85813,5.696836305047995
2889,weekend,555.7367881442818,277.8683940721409,Entire home/apt,1,4.0,False,9.0,93.0,2.3448900000000004,48.88643,3.3694081183363997
2890,weekend,272.39258085562494,136.19629042781247,Entire home/apt,1,4.0,False,6.0,90.0,2.32133,48.8905,4.42005433798037
2891,weekend,272.1595675272626,136.0797837636313,Entire home/apt,1,2.0,True,10.0,96.0,2.3227,48.88976,4.297715170723306
2892,weekend,278.45092739304687,139.22546369652343,Entire home/apt,1,2.0,False,10.0,100.0,2.259,48.843,7.041097879360533
2893,weekend,260.74191443750584,130.37095721875292,Entire home/apt,1,2.0,True,9.0,89.0,2.32574,48.8937,4.578403491740747
2894,weekend,504.47385590455775,252.23692795227888,Entire home/apt,1,4.0,True,10.0,100.0,2.34611,48.88546,3.2486049819672336
2895,weekend,1461.6926088172245,730.8463044086122,Entire home/apt,2,4.0,False,10.0,100.0,2.29458,48.8702,4.527380594923777
2896,weekend,289.8685804828036,144.9342902414018,Entire home/apt,1,6.0,False,8.0,86.0,2.344,48.896,4.430306581714572
2897,weekend,359.53956566315594,179.76978283157797,Entire home/apt,1,3.0,False,10.0,97.0,2.33165,48.88364,3.38395956986965
2898,weekend,229.5181284369466,114.7590642184733,Private room,1,2.0,False,10.0,93.0,2.32768,48.89067,4.213237259320979
2899,weekend,440.628203933265,220.3141019666325,Private room,1,2.0,False,10.0,95.0,2.2735,48.86564,5.899434380842064
2900,weekend,219.0325286606394,109.5162643303197,Entire home/apt,1,2.0,False,9.0,94.0,2.34157,48.8941,4.252134013884405
2901,weekend,370.9572187529127,185.47860937645635,Entire home/apt,0,2.0,False,10.0,100.0,2.26548,48.85831,6.404249234481686
2902,weekend,159.14810327150713,79.57405163575356,Private room,1,2.0,True,10.0,95.0,2.25853,48.83914,7.178779743805081
2903,weekend,684.3601454003169,342.18007270015846,Entire home/apt,1,3.0,False,10.0,100.0,2.28728,48.87406,5.180292303212613
2904,weekend,509.1341224718054,254.5670612359027,Entire home/apt,2,4.0,False,9.0,94.0,2.27474,48.86703,5.838568705294144
2905,weekend,167.7695964209153,83.88479821045765,Entire home/apt,0,2.0,False,9.0,89.0,2.3195,48.89291,4.718675708088234
2906,weekend,236.27551495945568,118.13775747972784,Private room,1,2.0,True,10.0,97.0,2.26438,48.85074,6.514771573366574
2907,weekend,359.53956566315594,179.76978283157797,Entire home/apt,1,3.0,False,10.0,100.0,2.3343,48.88827,3.7749839065393034
2908,weekend,232.0812750489328,116.0406375244664,Private room,1,2.0,False,10.0,97.0,2.3421,48.893640000000005,4.194575095579828
2909,weekend,195.7311958244012,97.8655979122006,Entire home/apt,1,2.0,False,10.0,98.0,2.32276,48.89224,4.534472296602032
2910,weekend,438.5310839780036,219.2655419890018,Entire home/apt,1,4.0,False,9.0,93.0,2.34096,48.885090000000005,3.2864910968627625
2911,weekend,306.87855345325755,153.43927672662878,Entire home/apt,0,3.0,False,10.0,90.0,2.277,48.871,5.782614568826666
2912,weekend,272.39258085562494,136.19629042781247,Private room,1,2.0,True,9.0,95.0,2.29438,48.87382,4.6907264526881125
2913,weekend,278.2179140646845,139.10895703234226,Private room,1,2.0,True,10.0,99.0,2.34281,48.89417,4.243226672585662
2914,weekend,382.6078851710318,191.3039425855159,Private room,1,2.0,True,10.0,100.0,2.28163,48.865840000000006,5.317117565766619
2915,weekend,369.7921521111008,184.8960760555504,Entire home/apt,1,3.0,False,9.0,80.0,2.267,48.851000000000006,6.320632352868278
2916,weekend,469.7548699785628,234.8774349892814,Entire home/apt,1,4.0,False,9.0,78.0,2.273,48.852,5.872031969444618
2917,weekend,395.4236182309628,197.7118091154814,Entire home/apt,1,4.0,False,9.0,90.0,2.32572,48.89222,4.431270499717344
2918,weekend,212.27514213813032,106.13757106906516,Entire home/apt,1,2.0,False,9.0,95.0,2.32753,48.89,4.151218949164446
2919,weekend,740.5163575356511,370.25817876782554,Entire home/apt,2,6.0,False,8.0,60.0,2.267,48.851000000000006,6.32063385940365
2920,weekend,195.7311958244012,97.8655979122006,Entire home/apt,1,2.0,False,9.0,86.0,2.26548,48.85918,6.407831500387997
2921,weekend,696.0108118184361,348.00540590921804,Entire home/apt,0,4.0,False,9.0,93.0,2.28416,48.85767,5.032562821678932
2922,weekend,696.0108118184361,348.00540590921804,Entire home/apt,0,4.0,False,9.0,94.0,2.28461,48.85767,4.999571641249931
2923,weekend,589.2907074284649,294.64535371423244,Entire home/apt,1,2.0,False,9.0,94.0,2.27662,48.86756,5.715786205269664
2924,weekend,300.3541802591108,150.1770901295554,Entire home/apt,1,4.0,True,10.0,97.0,2.3395900000000003,48.88825,3.6518317172940233
2925,weekend,684.3601454003169,342.18007270015846,Entire home/apt,2,5.0,False,9.0,93.0,2.27835,48.8575,5.458276720771048
2926,weekend,555.7367881442818,277.8683940721409,Entire home/apt,1,4.0,False,9.0,91.0,2.3448,48.88794,3.5359757990817977
2927,weekend,585.7955075030292,292.8977537515146,Entire home/apt,1,4.0,False,10.0,90.0,2.27771,48.8563,5.5043973643356505
2928,weekend,372.1222853947246,186.0611426973623,Entire home/apt,1,4.0,False,9.0,92.0,2.35147,48.88457,3.1144090332337955
2929,weekend,452.2788703513841,226.13943517569206,Entire home/apt,1,4.0,True,9.0,95.0,2.28337,48.86731,5.22682020186728
2930,weekend,207.38186224252027,103.69093112126014,Entire home/apt,1,4.0,False,8.0,93.0,2.32126,48.89281,4.643669541022725
2931,weekend,585.7955075030292,292.8977537515146,Entire home/apt,1,4.0,False,9.0,88.0,2.27978,48.85898,5.3590219829163415
2932,weekend,243.2659148103272,121.6329574051636,Entire home/apt,0,3.0,False,8.0,90.0,2.27532,48.856840000000005,5.679664785162857
2933,weekend,336.23823282691774,168.11911641345887,Entire home/apt,1,4.0,False,10.0,95.0,2.25935,48.83775,7.164562858378124
2934,weekend,365.1318855438531,182.56594277192656,Entire home/apt,1,2.0,True,10.0,98.0,2.34738,48.88572,3.26463904671112
2935,weekend,256.7806878553453,128.39034392767266,Entire home/apt,1,4.0,False,10.0,100.0,2.32017,48.89165,4.573498867459411
2936,weekend,585.7955075030292,292.8977537515146,Entire home/apt,1,4.0,False,10.0,80.0,2.27998,48.85852,5.342083205638132
2937,weekend,182.21642277938295,91.10821138969148,Entire home/apt,1,2.0,False,8.0,75.0,2.32757,48.89,4.149905859143414
2938,weekend,250.95535464628577,125.47767732314288,Entire home/apt,0,2.0,False,9.0,88.0,2.28789,48.85974,4.770431334446811
2939,weekend,164.04138316711715,82.02069158355857,Private room,1,2.0,False,9.0,90.0,2.29131,48.87982,5.194462868688829
2940,weekend,226.721968496598,113.360984248299,Entire home/apt,0,2.0,False,7.0,79.0,2.3442,48.89686,4.522872013866646
2941,weekend,163.80836983875477,81.90418491937739,Private room,1,2.0,False,9.0,95.0,2.3279400000000003,48.88673,3.814782676441488
2942,weekend,289.8685804828036,144.9342902414018,Entire home/apt,1,4.0,False,10.0,96.0,2.34146,48.89698,4.568169392801013
2943,weekend,195.7311958244012,97.8655979122006,Entire home/apt,1,2.0,False,10.0,97.0,2.32636,48.89266,4.45449774784044
2944,weekend,240.0037282132538,120.0018641066269,Entire home/apt,1,3.0,False,9.0,84.0,2.34659,48.89138,3.896296005660752
2945,weekend,585.7955075030292,292.8977537515146,Entire home/apt,1,4.0,False,8.0,80.0,2.27905,48.85671,5.406010219097737
2946,weekend,316.4320999161152,158.2160499580576,Entire home/apt,0,4.0,True,9.0,96.0,2.342,48.889,3.6905866070188127
2947,weekend,377.0155652903346,188.5077826451673,Entire home/apt,0,2.0,False,10.0,100.0,2.34428,48.88665,3.401391476947151
2948,weekend,365.3648988722155,182.68244943610776,Entire home/apt,0,2.0,False,10.0,93.0,2.34526,48.88592,3.3089314374903407
2949,weekend,670.379345698574,335.189672849287,Entire home/apt,2,6.0,False,9.0,90.0,2.33421,48.88487,3.4274410834706828
2950,weekend,530.1053220244198,265.0526610122099,Entire home/apt,1,4.0,False,9.0,87.0,2.334,48.88399999999999,3.345178601407094
2951,weekend,510.0661757852549,255.03308789262746,Entire home/apt,2,4.0,False,9.0,80.0,2.33487,48.88453,3.37367158414947
2952,weekend,530.1053220244198,265.0526610122099,Entire home/apt,1,4.0,False,10.0,97.0,2.334,48.88399999999999,3.345183355298116
2953,weekend,530.1053220244198,265.0526610122099,Entire home/apt,1,4.0,False,10.0,94.0,2.334,48.88399999999999,3.3451712679363257
2954,weekend,530.1053220244198,265.0526610122099,Entire home/apt,1,4.0,False,10.0,97.0,2.334,48.88399999999999,3.345158375286928
2955,weekend,530.1053220244198,265.0526610122099,Entire home/apt,1,4.0,False,9.0,93.0,2.334,48.88399999999999,3.345181908073067
2956,weekend,530.1053220244198,265.0526610122099,Entire home/apt,1,4.0,False,10.0,95.0,2.334,48.88399999999999,3.3451615626253868
2957,weekend,171.264796346351,85.6323981731755,Private room,1,2.0,False,9.0,94.0,2.3173,48.89352,4.86118701292856
2958,weekend,346.72383260322493,173.36191630161247,Entire home/apt,0,3.0,False,9.0,89.0,2.26432,48.84126,6.706943780446022
2959,weekend,253.7515145866344,126.8757572933172,Entire home/apt,0,4.0,False,9.0,88.0,2.3236,48.89229,4.5098056450522
2960,weekend,275.8877807810607,137.94389039053036,Private room,1,3.0,False,9.0,82.0,2.33542,48.88661,3.573301388991026
2961,weekend,165.20644980892908,82.60322490446454,Private room,1,2.0,False,9.0,93.0,2.32579,48.89456,4.663206829263304
2962,weekend,236.97455494454283,118.48727747227142,Entire home/apt,1,4.0,False,9.0,91.0,2.3222400000000003,48.89271,4.598653986140127
2963,weekend,444.1234038587007,222.06170192935036,Private room,1,2.0,False,10.0,96.0,2.311,48.888000000000005,4.645642422804877
2964,weekend,310.839780035418,155.419890017709,Entire home/apt,1,2.0,False,9.0,92.0,2.3267,48.88895,4.075218784144232
2965,weekend,354.8792990959083,177.43964954795416,Entire home/apt,1,4.0,True,9.0,94.0,2.25543,48.83669,7.474161225794553
2966,weekend,275.8877807810607,137.94389039053036,Entire home/apt,1,2.0,True,10.0,98.0,2.34185,48.89239,4.0616965485603
2967,weekend,185.24559604809397,92.62279802404699,Private room,1,2.0,False,9.0,92.0,2.30761,48.88596,4.65109539811134
2968,weekend,159.6141299282319,79.80706496411595,Private room,1,2.0,False,9.0,82.0,2.3151200000000003,48.8847,4.170686180295791
2969,weekend,337.40329946872964,168.70164973436482,Entire home/apt,1,3.0,False,9.0,80.0,2.28593,48.87727,5.413847825062818
2970,weekend,229.75114176530897,114.87557088265449,Private room,1,2.0,False,10.0,95.0,2.314,48.887,4.418017035455159
2971,weekend,324.5875664087986,162.2937832043993,Entire home/apt,2,4.0,False,9.0,90.0,2.35103,48.89111,3.8421205426066023
2972,weekend,556.6688414577314,278.3344207288657,Entire home/apt,2,4.0,False,10.0,93.0,2.28842,48.87541,5.1618823883421046
2973,weekend,231.84826172057043,115.92413086028522,Entire home/apt,1,3.0,False,9.0,97.0,2.33731,48.885740000000006,3.434951384446441
2974,weekend,169.86671637617673,84.93335818808836,Private room,1,4.0,False,9.0,94.0,2.31244,48.89464,5.162253717798123
2975,weekend,438.5310839780036,219.2655419890018,Entire home/apt,1,2.0,False,10.0,95.0,2.259,48.842,7.06582634977478
2976,weekend,275.8877807810607,137.94389039053036,Entire home/apt,1,2.0,False,10.0,89.0,2.34692,48.89482,4.273878457291749
2977,weekend,252.81946127318483,126.40973063659241,Entire home/apt,1,2.0,False,10.0,100.0,2.33142,48.8862,3.646590337484272
2978,weekend,696.0108118184361,348.00540590921804,Entire home/apt,0,4.0,False,10.0,95.0,2.24827,48.852140000000006,7.680000011389109
2979,weekend,232.0812750489328,116.0406375244664,Entire home/apt,1,2.0,False,10.0,100.0,2.26001,48.84121,7.014630116062501
2980,weekend,278.45092739304687,139.22546369652343,Entire home/apt,1,2.0,False,9.0,97.0,2.33699,48.89453,4.375519878811568
2981,weekend,222.76074191443752,111.38037095721876,Entire home/apt,1,2.0,False,9.0,98.0,2.31048,48.8854,4.458809423803858
2982,weekend,463.9295367695032,231.9647683847516,Entire home/apt,0,2.0,False,9.0,87.0,2.24788,48.85287,7.70373324449357
2983,weekend,626.3398266380838,313.1699133190419,Entire home/apt,3,4.0,False,10.0,80.0,2.30422,48.88022,4.424793632044482
2984,weekend,301.2862335725604,150.6431167862802,Private room,1,2.0,True,10.0,100.0,2.27445,48.85392,5.751114716429128
2985,weekend,440.628203933265,220.3141019666325,Entire home/apt,1,2.0,True,10.0,100.0,2.28378,48.87367,5.403666498295633
2986,weekend,678.5348121912574,339.2674060956287,Entire home/apt,1,5.0,True,10.0,97.0,2.285,48.878,5.510225514807583
2987,weekend,434.80287072420543,217.40143536210272,Entire home/apt,1,2.0,False,10.0,80.0,2.34048,48.89547,4.417258450067494
2988,weekend,1102.1530431540684,551.0765215770342,Entire home/apt,2,4.0,True,10.0,100.0,2.329,48.883,3.4157302031578314
2989,weekend,574.1448410849101,287.07242054245506,Entire home/apt,1,4.0,True,9.0,96.0,2.2603,48.85121,6.807858357364827
2990,weekend,235.57647497436852,117.78823748718426,Entire home/apt,1,2.0,True,10.0,99.0,2.3154,48.89253,4.845889144331385
2991,weekend,405.90921800727006,202.95460900363503,Entire home/apt,1,2.0,False,9.0,88.0,2.306,48.883,4.515169686639094
2992,weekend,299.1891136172989,149.59455680864946,Entire home/apt,0,2.0,False,8.0,88.0,2.26817,48.84057,6.454875052719584
2993,weekend,417.5598844253892,208.7799422126946,Private room,1,4.0,True,10.0,96.0,2.265,48.851000000000006,6.466660250440065
2994,weekend,312.9368999906795,156.46844999533974,Entire home/apt,0,2.0,False,9.0,94.0,2.34082,48.8853,3.3117395098147884
2995,weekend,146.79839686830087,73.39919843415043,Private room,1,2.0,True,10.0,98.0,2.29737,48.88932,5.454108014857221
2996,weekend,278.2179140646845,139.10895703234226,Entire home/apt,1,2.0,True,10.0,100.0,2.31733,48.88655,4.225512033209463
2997,weekend,353.481219125734,176.740609562867,Entire home/apt,1,3.0,False,9.0,91.0,2.33272,48.89339,4.348926639021042
2998,weekend,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,False,9.0,95.0,2.34288,48.89055,3.846427009361699
2999,weekend,666.8841457731382,333.4420728865691,Entire home/apt,0,3.0,False,6.0,60.0,2.28818,48.87062,4.986625589566942
3000,weekend,277.75188740795977,138.87594370397989,Entire home/apt,1,4.0,False,8.0,85.0,2.33308,48.89147,4.139376840559356
3001,weekend,207.38186224252027,103.69093112126014,Entire home/apt,1,2.0,False,10.0,100.0,2.32689,48.88669,3.848212706298684
3002,weekend,236.27551495945568,118.13775747972784,Private room,1,2.0,False,10.0,100.0,2.26161,48.83917,6.960535088454128
3003,weekend,159.14810327150713,79.57405163575356,Private room,1,2.0,False,8.0,87.0,2.34087,48.8891,3.719959121723321
3004,weekend,443.1913505452512,221.5956752726256,Entire home/apt,2,4.0,True,10.0,100.0,2.33225,48.89253,4.271083999351414
